,date,entity,classification,softmax,article_count
37,2023-01-04,A,NEUTRAL,"{'positive': 0.04432750744036827, 'neutral': 0.7851059871740347, 'negative': 0.1705665031674657}",21
38,2023-01-04,AAPL,NEUTRAL,"{'positive': 0.001848317016588731, 'neutral': 0.9738718867301941, 'negative': 0.024279813091399975}",1
39,2023-01-04,ALL,NEUTRAL,"{'positive': 0.2449060154001927, 'neutral': 0.6699802309274674, 'negative': 0.08511377214842165}",5
40,2023-01-04,AMZN,NEUTRAL,"{'positive': 0.0012431582435965538, 'neutral': 0.9862147569656372, 'negative': 0.012542074080556631}",1
41,2023-01-04,APP,NEUTRAL,"{'positive': 0.0014655818813480437, 'neutral': 0.9712662100791931, 'negative': 0.027268173173069954}",1
42,2023-01-04,ARE,NEUTRAL,"{'positive': 0.005034952125465174, 'neutral': 0.6101496704155579, 'negative': 0.38481538966152584}",8
43,2023-01-04,COST,NEUTRAL,"{'positive': 0.1122756599733192, 'neutral': 0.5792891755700111, 'negative': 0.3084351800692578}",2
44,2023-01-04,D,NEUTRAL,"{'positive': 0.0009009143395815045, 'neutral': 0.9983358085155487, 'negative': 0.000763294636271894}",1
45,2023-01-04,HAS,NEUTRAL,"{'positive': 0.03722025568608959, 'neutral': 0.840716708279573, 'negative': 0.12206303584367001}",13
46,2023-01-04,IT,NEUTRAL,"{'positive': 0.03844181975999199, 'neutral': 0.7721714720628726, 'negative': 0.18938670552843892}",16
47,2023-01-04,META,NEGATIVE,"{'positive': 0.0033729199475298326, 'neutral': 0.4693257790834953, 'negative': 0.5273013049872437}",1
48,2023-01-04,NOW,NEUTRAL,"{'positive': 0.0005501908017322421, 'neutral': 0.9992094933986664, 'negative': 0.00024031609063968062}",1
49,2023-01-04,ON,NEUTRAL,"{'positive': 0.020273088143774376, 'neutral': 0.7604694896991893, 'negative': 0.21925742511937332}",17
50,2023-01-04,PEAK,NEUTRAL,"{'positive': 0.004821123089641333, 'neutral': 0.9931408762931824, 'negative': 0.0020379372872412205}",1
51,2023-01-04,RE,NEUTRAL,"{'positive': 0.003403367634746246, 'neutral': 0.7886071999867758, 'negative': 0.20798942988686678}",6
52,2023-01-04,SEE,NEUTRAL,"{'positive': 0.015494037885218859, 'neutral': 0.9543792903423309, 'negative': 0.030126674100756645}",1
53,2023-01-04,SO,NEUTRAL,"{'positive': 0.0035963431000709534, 'neutral': 0.9952149987220764, 'negative': 0.0011886137654073536}",1
54,2023-01-04,TGT,NEUTRAL,"{'positive': 0.005967798360922772, 'neutral': 0.7734759577683039, 'negative': 0.2205562463728711}",5
55,2023-01-04,TSLA,NEUTRAL,"{'positive': 0.02633101348432579, 'neutral': 0.6685999684102302, 'negative': 0.30506902813379255}",2
56,2023-01-04,WELL,NEUTRAL,"{'positive': 0.37170931324362755, 'neutral': 0.5937947630882263, 'negative': 0.03449597209692001}",1
57,2023-01-05,A,NEUTRAL,"{'positive': 0.14211549694799028, 'neutral': 0.8006209954962531, 'negative': 0.05726351116350743}",15
58,2023-01-05,ALL,POSITIVE,"{'positive': 0.8813883662223816, 'neutral': 0.11623696237802505, 'negative': 0.002374703995883465}",1
59,2023-01-05,AMZN,NEUTRAL,"{'positive': 0.004301193416015142, 'neutral': 0.944920281569163, 'negative': 0.05077853653993872}",1
60,2023-01-05,ARE,NEUTRAL,"{'positive': 0.05752990015597136, 'neutral': 0.7685952281550419, 'negative': 0.17387489605941178}",8
61,2023-01-05,CHRW,NEUTRAL,"{'positive': 0.04822366530424915, 'neutral': 0.909282773733139, 'negative': 0.04249354614876211}",1
62,2023-01-05,COST,POSITIVE,"{'positive': 0.5836765766143799, 'neutral': 0.18434152007102966, 'negative': 0.23198191821575165}",1
63,2023-01-05,CRM,NEUTRAL,"{'positive': 0.15694358977877224, 'neutral': 0.8346366075177988, 'negative': 0.008419770786228279}",1
64,2023-01-05,F,NEUTRAL,"{'positive': 0.0008576906596620878, 'neutral': 0.9927116433779398, 'negative': 0.006430679466575384}",1
65,2023-01-05,HAS,NEUTRAL,"{'positive': 0.35818317496161156, 'neutral': 0.5066381827358648, 'negative': 0.13517862678441792}",6
66,2023-01-05,IT,NEUTRAL,"{'positive': 0.06850357748068464, 'neutral': 0.8254663802604877, 'negative': 0.10603004191458583}",11
67,2023-01-05,LOW,NEUTRAL,"{'positive': 0.0059535931795835495, 'neutral': 0.9007161259651184, 'negative': 0.09333024173974991}",1
68,2023-01-05,META,NEUTRAL,"{'positive': 0.0010545577388256788, 'neutral': 0.9901567697525024, 'negative': 0.008788705803453922}",1
69,2023-01-05,NOW,NEUTRAL,"{'positive': 0.006896063452586532, 'neutral': 0.9924312829971313, 'negative': 0.000672585767460987}",1
70,2023-01-05,ON,NEUTRAL,"{'positive': 0.11421920430198391, 'neutral': 0.7834596879103691, 'negative': 0.1023211041791887}",12
71,2023-01-05,SEE,NEUTRAL,"{'positive': 0.006184690096415579, 'neutral': 0.9803039789199829, 'negative': 0.013511341810226441}",1
72,2023-01-05,SO,NEUTRAL,"{'positive': 0.25592404785048634, 'neutral': 0.4348420600096385, 'negative': 0.3092338823609882}",3
73,2023-01-05,TECH,NEUTRAL,"{'positive': 0.002171049010939896, 'neutral': 0.8204202055931091, 'negative': 0.17740875482559204}",1
74,2023-01-05,TGT,NEUTRAL,"{'positive': 0.011023524653865024, 'neutral': 0.9778555929660797, 'negative': 0.01112085607019253}",2
75,2023-01-05,UBER,NEUTRAL,"{'positive': 0.0017859253518205758, 'neutral': 0.9727969616651535, 'negative': 0.02541710513954361}",1
76,2023-01-05,WELL,NEUTRAL,"{'positive': 0.39676973045182723, 'neutral': 0.5010043581326803, 'negative': 0.1022258768272069}",3
77,2023-01-06,A,NEUTRAL,"{'positive': 0.15596905919254428, 'neutral': 0.5137671212778427, 'negative': 0.33026381415935185}",7
78,2023-01-06,AAPL,NEUTRAL,"{'positive': 0.0006448454805649817, 'neutral': 0.9974746108055115, 'negative': 0.0018805426079779863}",1
79,2023-01-06,ALL,NEUTRAL,"{'positive': 0.11088458409843345, 'neutral': 0.7801686674356461, 'negative': 0.10894674217949311}",1
80,2023-01-06,ARE,NEGATIVE,"{'positive': 0.01682026565516329, 'neutral': 0.3927483172326659, 'negative': 0.5904314171500543}",5
81,2023-01-06,COST,NEUTRAL,"{'positive': 0.10527764342259616, 'neutral': 0.5740135138233503, 'negative': 0.32070883934696515}",3
82,2023-01-06,D,NEUTRAL,"{'positive': 0.0028546638786792755, 'neutral': 0.6447782516479492, 'negative': 0.3523671329021454}",1
83,2023-01-06,HAS,NEUTRAL,"{'positive': 0.0648143902178509, 'neutral': 0.4963877135296426, 'negative': 0.43879791132982815}",4
84,2023-01-06,IT,NEUTRAL,"{'positive': 0.15425780061015545, 'neutral': 0.4953257602041998, 'negative': 0.35041643980098286}",5
85,2023-01-06,META,NEUTRAL,"{'positive': 0.0010498501360416412, 'neutral': 0.990176260471344, 'negative': 0.00877393875271082}",1
86,2023-01-06,NOW,NEUTRAL,"{'positive': 0.006996418698690832, 'neutral': 0.7939310669898987, 'negative': 0.19907252714619972}",1
87,2023-01-06,ON,NEUTRAL,"{'positive': 0.025528640007205866, 'neutral': 0.6844496157267052, 'negative': 0.290021742950423}",6
88,2023-01-06,RE,NEUTRAL,"{'positive': 0.0019142777309753, 'neutral': 0.7557013295590878, 'negative': 0.2423843874130398}",2
89,2023-01-06,SO,POSITIVE,"{'positive': 0.7420617341995239, 'neutral': 0.21945209987461567, 'negative': 0.03848617372568697}",2
90,2023-01-06,TGT,NEUTRAL,"{'positive': 0.0006483814504463226, 'neutral': 0.99885094165802, 'negative': 0.0005006415885873139}",1
91,2023-01-06,TSLA,NEGATIVE,"{'positive': 0.0035073856823146345, 'neutral': 0.2531816840171814, 'negative': 0.7433109372854233}",1
92,2023-01-07,A,NEUTRAL,"{'positive': 0.009289976430868376, 'neutral': 0.8118279636314533, 'negative': 0.17888206930389308}",5
93,2023-01-07,ARE,NEUTRAL,"{'positive': 0.0025546771366327234, 'neutral': 0.863957571486632, 'negative': 0.13348772677158657}",4
94,2023-01-07,HAS,NEUTRAL,"{'positive': 0.006468127422461596, 'neutral': 0.9091723036641876, 'negative': 0.08435955079451864}",5
95,2023-01-07,IT,NEUTRAL,"{'positive': 0.05817958102820234, 'neutral': 0.7728035287517641, 'negative': 0.1690168790577445}",4
96,2023-01-07,ON,NEUTRAL,"{'positive': 0.020541422409005465, 'neutral': 0.830300565858682, 'negative': 0.14915802517362559}",5
97,2023-01-07,RE,NEUTRAL,"{'positive': 0.07013400185387582, 'neutral': 0.9265016913414001, 'negative': 0.0033643059548921885}",1
98,2023-01-07,TGT,NEUTRAL,"{'positive': 0.000653252936899662, 'neutral': 0.9988443851470947, 'negative': 0.0005023321718908846}",1
99,2023-01-08,A,NEUTRAL,"{'positive': 0.03522541659440241, 'neutral': 0.9566591518516943, 'negative': 0.008115425197715806}",5
100,2023-01-08,AFL,NEUTRAL,"{'positive': 0.00023331568809226155, 'neutral': 0.9972797334194183, 'negative': 0.0024869225453585386}",1
101,2023-01-08,ARE,NEUTRAL,"{'positive': 0.08031930005315437, 'neutral': 0.7200211489742453, 'negative': 0.19965956443179908}",1
102,2023-01-08,HAS,NEUTRAL,"{'positive': 0.023561965906992555, 'neutral': 0.9735614210367203, 'negative': 0.0028765927054337226}",2
103,2023-01-08,IT,NEUTRAL,"{'positive': 0.0012010094554473956, 'neutral': 0.9421615600585938, 'negative': 0.056637414110203586}",3
104,2023-01-08,MSFT,NEGATIVE,"{'positive': 0.006572694052010775, 'neutral': 0.12151594460010529, 'negative': 0.8719114065170288}",1
105,2023-01-08,ON,NEUTRAL,"{'positive': 0.03446829771726496, 'neutral': 0.9510726299550799, 'negative': 0.014459083712103568}",3
106,2023-01-08,RE,NEUTRAL,"{'positive': 0.002698492258787155, 'neutral': 0.9962988495826721, 'negative': 0.0010026071686297655}",1
107,2023-01-09,A,NEUTRAL,"{'positive': 0.02562674916217576, 'neutral': 0.6588659190650409, 'negative': 0.3155073363453724}",15
108,2023-01-09,ALL,NEUTRAL,"{'positive': 0.1512433079769835, 'neutral': 0.7634657025337219, 'negative': 0.08529099876371522}",3
109,2023-01-09,AMZN,NEUTRAL,"{'positive': 0.0015432080253958702, 'neutral': 0.9082163174947103, 'negative': 0.09024047882606585}",1
110,2023-01-09,ARE,NEUTRAL,"{'positive': 0.0028615463084861402, 'neutral': 0.5184689713409171, 'negative': 0.4786694966162031}",8
111,2023-01-09,COST,NEGATIVE,"{'positive': 0.009122273186221719, 'neutral': 0.4014570116996765, 'negative': 0.5894207507371902}",2
112,2023-01-09,HAS,NEUTRAL,"{'positive': 0.012603084132058065, 'neutral': 0.7854487058741075, 'negative': 0.2019482150279527}",9
113,2023-01-09,IT,NEUTRAL,"{'positive': 0.10543581939259421, 'neutral': 0.8718276981938453, 'negative': 0.022736475288707186}",10
114,2023-01-09,LOW,NEGATIVE,"{'positive': 0.003807324799709022, 'neutral': 0.17443538457155228, 'negative': 0.8217572867870331}",1
115,2023-01-09,NOW,NEUTRAL,"{'positive': 0.0070935667026788, 'neutral': 0.5945402681827545, 'negative': 0.3983661085367203}",1
116,2023-01-09,ON,NEUTRAL,"{'positive': 0.008915741308811852, 'neutral': 0.830485508945191, 'negative': 0.16059873897771432}",8
117,2023-01-09,RE,NEUTRAL,"{'positive': 0.002695290371775627, 'neutral': 0.9963017702102661, 'negative': 0.001002877950668335}",1
118,2023-01-09,SEE,NEUTRAL,"{'positive': 0.0013045069645158947, 'neutral': 0.9925083220005035, 'negative': 0.00618718471378088}",1
119,2023-01-09,SO,NEUTRAL,"{'positive': 0.24480200448306277, 'neutral': 0.5384162329137325, 'negative': 0.21678173550026258}",1
120,2023-01-09,TGT,NEUTRAL,"{'positive': 0.31614354252815247, 'neutral': 0.3982488512992859, 'negative': 0.28560754656791687}",1
121,2023-01-09,WELL,NEGATIVE,"{'positive': 0.0024823296116665006, 'neutral': 0.3633008748292923, 'negative': 0.6342167556285858}",1
122,2023-01-10,A,NEUTRAL,"{'positive': 0.012205881468305067, 'neutral': 0.7589742666442305, 'negative': 0.22881985229334426}",9
123,2023-01-10,AAPL,NEUTRAL,"{'positive': 0.0006588772812392563, 'neutral': 0.997310996055603, 'negative': 0.0020301264012232423}",1
124,2023-01-10,ALL,NEUTRAL,"{'positive': 0.0011350709246471524, 'neutral': 0.932079404592514, 'negative': 0.0667855356587097}",1
125,2023-01-10,AMZN,NEUTRAL,"{'positive': 0.003005626458285736, 'neutral': 0.9567602645944465, 'negative': 0.04023411197924747}",2
126,2023-01-10,ARE,NEUTRAL,"{'positive': 0.007586570107378066, 'neutral': 0.5362434079870582, 'negative': 0.45617000103229655}",1
127,2023-01-10,COIN,NEUTRAL,"{'positive': 0.11273137398529798, 'neutral': 0.7351191192865372, 'negative': 0.1521494691260159}",1
128,2023-01-10,COST,NEGATIVE,"{'positive': 0.0011198865249752998, 'neutral': 0.0011731722333934158, 'negative': 0.9977069050073624}",1
129,2023-01-10,HAS,NEGATIVE,"{'positive': 0.003697394178743707, 'neutral': 0.4240422021442403, 'negative': 0.5722604268036472}",3
130,2023-01-10,IT,NEUTRAL,"{'positive': 0.04595413846783975, 'neutral': 0.7670785169636486, 'negative': 0.18696734287935554}",7
131,2023-01-10,META,NEUTRAL,"{'positive': 0.0010518486378714442, 'neutral': 0.9901254177093506, 'negative': 0.008822689764201641}",1
132,2023-01-10,ON,NEUTRAL,"{'positive': 0.014368257549774301, 'neutral': 0.8244337399346044, 'negative': 0.1611979972559701}",7
133,2023-01-10,RE,NEUTRAL,"{'positive': 0.0026923890691250563, 'neutral': 0.996300458908081, 'negative': 0.001007162849418819}",1
134,2023-01-10,SEE,NEUTRAL,"{'positive': 0.0009565826912876219, 'neutral': 0.9928060472011566, 'negative': 0.0062373552937060595}",1
135,2023-01-10,SO,NEUTRAL,"{'positive': 0.0025730792403919622, 'neutral': 0.5663493623336155, 'negative': 0.4310775767080486}",2
136,2023-01-10,TECH,NEGATIVE,"{'positive': 0.002736047414752344, 'neutral': 0.4252384314313531, 'negative': 0.5720255548755327}",1
137,2023-01-10,TGT,NEUTRAL,"{'positive': 0.3313043713569641, 'neutral': 0.3734288215637207, 'negative': 0.2952668070793152}",1
138,2023-01-11,A,NEUTRAL,"{'positive': 0.09401682174496948, 'neutral': 0.7071282530826829, 'negative': 0.19885492209586253}",23
139,2023-01-11,ALL,NEUTRAL,"{'positive': 0.10238408956865896, 'neutral': 0.7482219506055117, 'negative': 0.1493939957144903}",4
140,2023-01-11,APP,NEUTRAL,"{'positive': 0.0005203201435506344, 'neutral': 0.9988629221916199, 'negative': 0.00061683778767474}",1
141,2023-01-11,ARE,NEUTRAL,"{'positive': 0.17334061405527146, 'neutral': 0.6672739263106414, 'negative': 0.15938546225122516}",13
142,2023-01-11,BALL,NEUTRAL,"{'positive': 0.01858591102063656, 'neutral': 0.9810698926448822, 'negative': 0.0003442289453232661}",1
143,2023-01-11,COST,NEUTRAL,"{'positive': 0.030465901392744854, 'neutral': 0.7490442804992199, 'negative': 0.22048981115221977}",2
144,2023-01-11,HAS,NEUTRAL,"{'positive': 0.09168151872740893, 'neutral': 0.7106329479793518, 'negative': 0.1976855396673561}",11
145,2023-01-11,IT,NEUTRAL,"{'positive': 0.023336825943333632, 'neutral': 0.7571086237369506, 'negative': 0.219554535786503}",14
146,2023-01-11,JPM,NEUTRAL,"{'positive': 0.003397348957757155, 'neutral': 0.9448755284150442, 'negative': 0.051727134734392166}",1
147,2023-01-11,LOW,NEUTRAL,"{'positive': 0.005955650471150875, 'neutral': 0.9010207653045654, 'negative': 0.09302354604005814}",1
148,2023-01-11,NOW,NEUTRAL,"{'positive': 0.0023038072395138443, 'neutral': 0.9814771860837936, 'negative': 0.016218983568251133}",1
149,2023-01-11,O,NEUTRAL,"{'positive': 0.22799613326787949, 'neutral': 0.7684521377086639, 'negative': 0.0035517498617991805}",1
150,2023-01-11,ON,NEUTRAL,"{'positive': 0.017247946192323588, 'neutral': 0.6568509302707963, 'negative': 0.3259011337869545}",18
151,2023-01-11,PM,NEUTRAL,"{'positive': 0.0004695714305853471, 'neutral': 0.9986181855201721, 'negative': 0.0009122447809204459}",1
152,2023-01-11,RE,NEUTRAL,"{'positive': 0.0027052913792431355, 'neutral': 0.9962899684906006, 'negative': 0.0010047730756923556}",1
153,2023-01-11,SO,NEUTRAL,"{'positive': 0.05636333122553575, 'neutral': 0.9389729102452596, 'negative': 0.004663804545998573}",3
154,2023-01-12,A,NEUTRAL,"{'positive': 0.13137511144359393, 'neutral': 0.6822066061450388, 'negative': 0.1864182876978916}",21
155,2023-01-12,ALL,NEUTRAL,"{'positive': 0.015523113775998354, 'neutral': 0.9823717772960663, 'negative': 0.0021050536015536636}",2
156,2023-01-12,ARE,NEUTRAL,"{'positive': 0.004780370195283356, 'neutral': 0.8643391224395748, 'negative': 0.13088050148325045}",10
157,2023-01-12,COST,NEUTRAL,"{'positive': 0.027674435987137258, 'neutral': 0.7060912938581573, 'negative': 0.2662342746334616}",3
158,2023-01-12,HAS,NEUTRAL,"{'positive': 0.09259527609750753, 'neutral': 0.6832635456767694, 'negative': 0.22414119319102138}",10
159,2023-01-12,IT,NEUTRAL,"{'positive': 0.03726131320148679, 'neutral': 0.7249554627322284, 'negative': 0.23778322383656075}",14
160,2023-01-12,META,NEUTRAL,"{'positive': 0.004016188584500924, 'neutral': 0.5208915043622255, 'negative': 0.47509230952709913}",1
161,2023-01-12,MRNA,NEUTRAL,"{'positive': 0.14890386909246445, 'neutral': 0.8480567634105682, 'negative': 0.003039334202185273}",1
162,2023-01-12,NOW,NEUTRAL,"{'positive': 0.05501539446413517, 'neutral': 0.9428274929523468, 'negative': 0.0021570901153609157}",1
163,2023-01-12,ON,NEUTRAL,"{'positive': 0.2273847870879905, 'neutral': 0.6569513239239743, 'negative': 0.1156638997152976}",15
164,2023-01-12,RE,NEGATIVE,"{'positive': 0.2612720727920532, 'neutral': 0.12625455111265182, 'negative': 0.6124733686447144}",2
165,2023-01-12,SEE,NEUTRAL,"{'positive': 0.0021061835744019064, 'neutral': 0.9935954127992902, 'negative': 0.004298397955218596}",1
166,2023-01-12,SO,NEUTRAL,"{'positive': 0.31420839510974474, 'neutral': 0.6633184403181076, 'negative': 0.022473136195912957}",2
167,2023-01-12,TGT,NEUTRAL,"{'positive': 0.17413500135298818, 'neutral': 0.5968845874071121, 'negative': 0.22898039743304252}",2
168,2023-01-12,V,NEUTRAL,"{'positive': 0.0032842228189110755, 'neutral': 0.9544569969177246, 'negative': 0.04225879639852792}",1
169,2023-01-13,A,NEUTRAL,"{'positive': 0.12858678206182794, 'neutral': 0.6594284185863548, 'negative': 0.21198480595303412}",20
170,2023-01-13,AAPL,NEUTRAL,"{'positive': 0.027661076436440148, 'neutral': 0.9703715046246846, 'negative': 0.001967428732314147}",2
171,2023-01-13,ALL,POSITIVE,"{'positive': 0.6215740488987649, 'neutral': 0.376210447633639, 'negative': 0.0022154776233946905}",4
172,2023-01-13,ARE,NEUTRAL,"{'positive': 0.09624743850203231, 'neutral': 0.6143439796349655, 'negative': 0.28940858864564994}",10
173,2023-01-13,COST,NEGATIVE,"{'positive': 0.006186012178659439, 'neutral': 0.20248133689165115, 'negative': 0.7913326323032379}",1
174,2023-01-13,D,NEUTRAL,"{'positive': 0.0008962583960965276, 'neutral': 0.9983445405960083, 'negative': 0.0007591199246235192}",1
175,2023-01-13,HAS,NEUTRAL,"{'positive': 0.30191307081682184, 'neutral': 0.6073924841189927, 'negative': 0.0906944404432028}",11
176,2023-01-13,IT,NEUTRAL,"{'positive': 0.056883087043887844, 'neutral': 0.8808674215763413, 'negative': 0.06224948118837361}",14
177,2023-01-13,JPM,NEUTRAL,"{'positive': 0.0012579222093336284, 'neutral': 0.9657404720783234, 'negative': 0.033001625910401344}",1
178,2023-01-13,MA,NEUTRAL,"{'positive': 0.014630289748311043, 'neutral': 0.9807746708393097, 'negative': 0.004595027072355151}",1
179,2023-01-13,MNST,NEUTRAL,"{'positive': 0.0027471281646285206, 'neutral': 0.6824465841054916, 'negative': 0.31480624878167873}",1
180,2023-01-13,NDAQ,POSITIVE,"{'positive': 0.5135852145031095, 'neutral': 0.4853333473438397, 'negative': 0.0010814786655828357}",1
181,2023-01-13,NFLX,NEUTRAL,"{'positive': 0.492157444357872, 'neutral': 0.5011278688907623, 'negative': 0.006714698392897844}",1
182,2023-01-13,NOW,NEUTRAL,"{'positive': 0.009169179428782728, 'neutral': 0.9616280032528771, 'negative': 0.029202813442680053}",2
183,2023-01-13,ON,NEUTRAL,"{'positive': 0.15354375612089194, 'neutral': 0.5497954450012952, 'negative': 0.2966607987932198}",13
184,2023-01-13,RE,NEUTRAL,"{'positive': 0.007553962990641594, 'neutral': 0.9890192151069641, 'negative': 0.0034268072340637445}",1
185,2023-01-13,SO,NEUTRAL,"{'positive': 0.0018730152223724872, 'neutral': 0.7596698626875877, 'negative': 0.23845714423805475}",2
186,2023-01-13,TECH,NEUTRAL,"{'positive': 0.1547314787749201, 'neutral': 0.5216117737193903, 'negative': 0.3236567478937407}",1
187,2023-01-13,TGT,NEUTRAL,"{'positive': 0.01319566136226058, 'neutral': 0.9858473539352417, 'negative': 0.0009569767862558365}",2
188,2023-01-13,TSLA,NEUTRAL,"{'positive': 0.012480549048632383, 'neutral': 0.7895854810873667, 'negative': 0.19793391972780228}",1
189,2023-01-14,A,NEUTRAL,"{'positive': 0.13955000923988156, 'neutral': 0.8075808000549967, 'negative': 0.052869192394991486}",4
190,2023-01-14,ARE,NEUTRAL,"{'positive': 0.00857208038926021, 'neutral': 0.9225805459751023, 'negative': 0.06884737408512996}",3
191,2023-01-14,HAS,NEUTRAL,"{'positive': 0.0026857218084235988, 'neutral': 0.9663967291514078, 'negative': 0.03091751163204511}",1
192,2023-01-14,IT,NEUTRAL,"{'positive': 0.006142145371995866, 'neutral': 0.8449578384558359, 'negative': 0.1488999977397422}",3
193,2023-01-14,NOW,NEUTRAL,"{'positive': 0.03977822535671294, 'neutral': 0.8529570922255516, 'negative': 0.10726467578206211}",2
194,2023-01-14,ON,NEUTRAL,"{'positive': 0.0023497262551996204, 'neutral': 0.7341037146924507, 'negative': 0.263546567915159}",3
195,2023-01-14,TGT,NEUTRAL,"{'positive': 0.01323444489389658, 'neutral': 0.9858076572418213, 'negative': 0.0009578664903528988}",1
196,2023-01-15,A,NEUTRAL,"{'positive': 0.13414252967978765, 'neutral': 0.8467922836672841, 'negative': 0.01906518877779416}",4
197,2023-01-15,ARE,NEUTRAL,"{'positive': 0.02787115942919627, 'neutral': 0.5948844999074936, 'negative': 0.37724431934475433}",2
198,2023-01-15,HAS,NEUTRAL,"{'positive': 0.024599412851966918, 'neutral': 0.9333323121070862, 'negative': 0.042068292258772996}",1
199,2023-01-15,IT,NEUTRAL,"{'positive': 0.05658756874340941, 'neutral': 0.9196635694908244, 'negative': 0.023748846687903138}",4
200,2023-01-15,ON,NEUTRAL,"{'positive': 0.004419255768880248, 'neutral': 0.9766990542411804, 'negative': 0.018881697207689285}",2
201,2023-01-15,RE,NEUTRAL,"{'positive': 0.16663991808891296, 'neutral': 0.5011455237865448, 'negative': 0.3322145451675169}",2
202,2023-01-15,SO,NEUTRAL,"{'positive': 0.0011653650435619056, 'neutral': 0.9957723617553711, 'negative': 0.0030622712802141905}",1
203,2023-01-16,A,NEUTRAL,"{'positive': 0.040197781328918034, 'neutral': 0.9316776432366994, 'negative': 0.02812458997038097}",10
204,2023-01-16,ALL,NEUTRAL,"{'positive': 0.12485771967542612, 'neutral': 0.754168689250946, 'negative': 0.12097356539875777}",1
205,2023-01-16,ARE,NEUTRAL,"{'positive': 0.061387266379218396, 'neutral': 0.7851223088800907, 'negative': 0.153490416589732}",4
206,2023-01-16,DE,NEUTRAL,"{'positive': 0.0009557034645695239, 'neutral': 0.9881238639354706, 'negative': 0.010920441069174558}",1
207,2023-01-16,HAS,NEUTRAL,"{'positive': 0.13769448848505236, 'neutral': 0.6467219864350487, 'negative': 0.21558352636257785}",3
208,2023-01-16,IT,NEUTRAL,"{'positive': 0.03127479295292082, 'neutral': 0.9075288287512013, 'negative': 0.06119637507449394}",7
209,2023-01-16,LOW,NEUTRAL,"{'positive': 0.005936190951615572, 'neutral': 0.901000440120697, 'negative': 0.09306333214044571}",1
210,2023-01-16,ON,NEUTRAL,"{'positive': 0.04698009553002895, 'neutral': 0.8494704840522186, 'negative': 0.10354942622732635}",8
211,2023-01-16,RE,NEUTRAL,"{'positive': 0.06618645420530811, 'neutral': 0.7778968289494514, 'negative': 0.15591670264257118}",2
212,2023-01-16,SO,NEGATIVE,"{'positive': 0.0035068216966465116, 'neutral': 0.2301323041319847, 'negative': 0.7663608640432358}",2
213,2023-01-16,SQ,NEUTRAL,"{'positive': 0.006748874089680612, 'neutral': 0.9870468080043793, 'negative': 0.006204280536621809}",1
214,2023-01-16,TGT,NEGATIVE,"{'positive': 0.002074487041682005, 'neutral': 0.15566273033618927, 'negative': 0.8422628045082092}",1
215,2023-01-17,A,NEUTRAL,"{'positive': 0.05837066567194061, 'neutral': 0.7371539959616893, 'negative': 0.20447533187338715}",16
216,2023-01-17,ALL,NEUTRAL,"{'positive': 0.019468558486551046, 'neutral': 0.9797977060079575, 'negative': 0.0007337467686738819}",2
217,2023-01-17,ARE,NEUTRAL,"{'positive': 0.024586006447813898, 'neutral': 0.9128427769220065, 'negative': 0.06257120782457706}",9
218,2023-01-17,HAS,NEUTRAL,"{'positive': 0.044515224949958264, 'neutral': 0.592911779913296, 'negative': 0.3625729798688696}",8
219,2023-01-17,IT,NEUTRAL,"{'positive': 0.024117431869384264, 'neutral': 0.8575079074154702, 'negative': 0.11837465812947255}",12
220,2023-01-17,MET,NEUTRAL,"{'positive': 0.0005220695747993886, 'neutral': 0.9966841787099838, 'negative': 0.002793774561723694}",2
221,2023-01-17,NOW,NEUTRAL,"{'positive': 0.0016224110130375873, 'neutral': 0.9460850715637207, 'negative': 0.05229250188955727}",3
222,2023-01-17,ON,NEUTRAL,"{'positive': 0.005800426600690684, 'neutral': 0.8575758464248184, 'negative': 0.136623726878319}",13
223,2023-01-17,PEAK,NEUTRAL,"{'positive': 0.004833658924326301, 'neutral': 0.9931191802024841, 'negative': 0.0020471415482461452}",1
224,2023-01-17,RE,NEUTRAL,"{'positive': 0.0010993789182975888, 'neutral': 0.9950317144393921, 'negative': 0.003868898842483759}",1
225,2023-01-17,SEE,NEUTRAL,"{'positive': 0.002404270402621478, 'neutral': 0.9913039207458496, 'negative': 0.006291769968811423}",2
226,2023-01-17,SO,NEUTRAL,"{'positive': 0.00777677839828862, 'neutral': 0.9593419565094842, 'negative': 0.032881255365080304}",3
227,2023-01-17,TGT,NEUTRAL,"{'positive': 0.0026130584301427007, 'neutral': 0.5044397339224815, 'negative': 0.49294717609882355}",2
228,2023-01-17,WELL,NEGATIVE,"{'positive': 0.002492098370566964, 'neutral': 0.36423712968826294, 'negative': 0.633270800113678}",1
229,2023-01-18,A,NEUTRAL,"{'positive': 0.08399154658360876, 'neutral': 0.7512118556147964, 'negative': 0.16479659181119452}",17
230,2023-01-18,ALL,NEUTRAL,"{'positive': 0.07118100572067003, 'neutral': 0.876675138870875, 'negative': 0.052143852886122964}",3
231,2023-01-18,AMZN,NEUTRAL,"{'positive': 0.008243614652504524, 'neutral': 0.9525087277094523, 'negative': 0.03924765562017759}",1
232,2023-01-18,ARE,NEUTRAL,"{'positive': 0.09959759989126751, 'neutral': 0.7870408750901168, 'negative': 0.11336151830960951}",8
233,2023-01-18,COST,NEUTRAL,"{'positive': 0.004257732653059065, 'neutral': 0.8020690456032753, 'negative': 0.19367323831102112}",2
